Date,Open,High,Low,Close,Volume
2020-03-01,325.89720453932,333.5685304859557,324.32999808106604,325.89720453932,2977848
2020-03-02,321.69948554770514,326.51887414331327,319.8250505456096,321.69948554770514,4279137
2020-03-03,308.1494532649309,309.53144578741325,306.88019870826304,308.1494532649309,3830693
2020-03-04,312.55390084250166,315.9308409067904,306.30028776899576,312.55390084250166,1638459
2020-03-05,309.70577798334756,311.43246102315436,300.7536266955091,309.70577798334756,9771765
2020-03-06,309.74181702431275,317.8218009612782,309.1332932299391,309.74181702431275,2858814
2020-03-07,306.21418940439287,311.66663470309044,305.7461019660321,306.21418940439287,12448714
2020-03-08,306.87091048177376,307.4486842602951,300.0791001974625,306.87091048177376,2954273
2020-03-09,307.6530077476145,309.1926366929731,303.65428213108305,307.6530077476145,4800238
2020-03-10,305.1671539858535,306.5614207657043,304.15512813137303,305.1671539858535,2746836
2020-03-11,306.4783669147348,307.1850766776704,306.2468567321778,306.4783669147348,3695788
2020-03-12,312.9285918898037,317.62201318195423,312.0816737827563,312.9285918898037,4161796
2020-03-13,308.3274394760357,308.3485667514804,306.6662420156937,308.3274394760357,5079264
2020-03-14,300.1119044766645,300.92144234503746,296.8314257058041,300.1119044766645,525154
2020-03-15,291.3528339425701,291.9937670731741,289.16430140123543,291.3528339425701,2123255
2020-03-16,284.81738890270003,287.30962965895884,284.3107221491353,284.81738890270003,3114656
2020-03-17,293.430239649403,295.15827416472536,292.56958867498685,293.430239649403,1674911
2020-03-18,286.2641262135208,291.89988020958964,284.926801849646,286.2641262135208,667341
2020-03-19,285.30287275975184,287.53239639796135,281.68004671706717,285.30287275975184,747400
2020-03-20,284.20746098342784,288.0554482650466,281.6077844266966,284.20746098342784,3082342
2020-03-21,292.0253452298712,296.51109765524126,286.9234535981888,292.0253452298712,381212
2020-03-22,289.53874844646407,289.6043826876651,286.95330605099366,289.53874844646407,3030303
2020-03-23,294.96244542119695,298.08500965277784,294.7241894457769,294.96244542119695,2506988
2020-03-24,299.056622226946,300.02440960470665,297.107466876808,299.056622226946,2568524
2020-03-25,302.2345569983484,305.2931335859697,300.71119268158753,302.2345569983484,1046026
2020-03-26,301.77798206208473,302.04226042695365,298.1707471493411,301.77798206208473,479440
2020-03-27,304.06084859367115,304.41654175740155,300.1064941553686,304.06084859367115,1159759
2020-03-28,312.82275380334255,313.40988511330517,308.97919563963745,312.82275380334255,901414
2020-03-29,315.5570375017314,316.80571051029824,313.1179021710832,315.5570375017314,2678068
2020-03-30,318.34390358806195,320.4025669555765,318.23213650342115,318.34390358806195,5335052
2020-03-31,332.1690596661165,335.406681269293,323.8005152991842,332.1690596661165,6553902
2020-04-01,336.7977444030589,337.0838500218417,335.7621666911482,336.7977444030589,2202630
2020-04-02,334.8387066076044,336.8008669461013,333.0735534526069,334.8387066076044,10184276
2020-04-03,335.3723701928096,335.56071709234,332.8423488516036,335.3723701928096,2945880
2020-04-04,338.9320381999058,340.51771217210967,334.25922164211636,338.9320381999058,6212627
2020-04-05,343.05462894834864,343.2586594796385,342.2184772237022,343.05462894834864,1523260
2020-04-06,344.1636712890501,346.00356079078017,344.1625190789212,344.1636712890501,441813
2020-04-07,349.25127335095215,349.69574280083674,345.0188237457401,349.25127335095215,4961145
2020-04-08,352.9365815279551,359.7097094829239,351.8618964256585,352.9365815279551,1413036
2020-04-09,356.7676580694523,358.2826177221143,353.5675550265905,356.7676580694523,9216139
2020-04-10,350.69105800147065,360.098452717028,345.8537843702665,350.69105800147065,662249
2020-04-11,354.5355440145517,356.18181828999616,353.8739523122259,354.5355440145517,1769501
2020-04-12,353.9483241476079,354.10532185899984,348.83630574653375,353.9483241476079,1216223
2020-04-13,346.21957451174666,348.48772582892315,340.1918929630881,346.21957451174666,7821592
2020-04-14,350.20881329936293,355.519016841132,349.92432286975975,350.20881329936293,970234
2020-04-15,348.546160993609,348.7340923327065,343.8911171548682,348.546160993609,1657470
2020-04-16,345.9184864724284,351.23929648867187,343.49253010465037,345.9184864724284,6157674
2020-04-17,341.7719645119474,342.8364313680016,338.72791007979123,341.7719645119474,2330843
2020-04-18,346.33484917592034,348.4733386450174,343.9102692677397,346.33484917592034,4567356
2020-04-19,352.58095044534866,357.8598267112679,352.5308501573651,352.58095044534866,6408262
2020-04-20,353.1960751342477,357.43984570994746,351.99257648387953,353.1960751342477,5365681
2020-04-21,359.3500242660715,364.33330822511664,357.2310672236555,359.3500242660715,1716552
2020-04-22,356.09591714067994,356.5063263780066,354.20758017221294,356.09591714067994,29275245
2020-04-23,357.19095788978586,358.6369060625667,352.9962592904952,357.19095788978586,3678651
2020-04-24,359.40214993553394,361.65119218583254,356.46969173560024,359.40214993553394,2365101
2020-04-25,345.0809910990881,346.0271390481125,343.31762181687964,345.0809910990881,526578
2020-04-26,345.27240632379574,347.4031422857907,341.4576395426367,345.27240632379574,8563168
2020-04-27,343.091445804913,344.80078081199855,340.40055709528156,343.091445804913,4881130
2020-04-28,348.3735841513576,348.92359797953236,343.328561530942,348.3735841513576,6467061
2020-04-29,344.81526976086906,355.1785071645423,343.63051347596814,344.81526976086906,6246415
2020-04-30,346.91809349741806,348.5541113123814,345.23162276178664,346.91809349741806,591436
2020-05-01,337.6888364629588,340.12847628045546,334.54328529378904,337.6888364629588,2077565
2020-05-02,345.7843265683393,346.7677112985844,344.9969205976318,345.7843265683393,796485
2020-05-03,353.5585394973268,359.80473935225723,352.34924253084336,353.5585394973268,6704810
2020-05-04,353.19121006557566,358.10429507563117,350.26115137686617,353.19121006557566,3910307
2020-05-05,364.5735026491309,366.5929370541933,357.5559186371932,364.5735026491309,840262
2020-05-06,373.07890238296477,376.165948945257,371.7507428711961,373.07890238296477,14377412
2020-05-07,373.5707663726436,378.05539209390656,371.40371507283993,373.5707663726436,4236154
2020-05-08,361.9069079554806,362.352405914625,358.6871512636181,361.9069079554806,5644231
2020-05-09,350.5983052789198,352.92855120957927,346.35698856750423,350.5983052789198,2363731
2020-05-10,349.9743513562155,350.57790564898755,349.10232987965446,349.9743513562155,3608839
2020-05-11,358.12652524537987,360.05926584918694,352.2582216829812,358.12652524537987,1409695
2020-05-12,370.2777540900305,373.3166395101695,370.2280100685277,370.2777540900305,1301497
2020-05-13,368.8929724074612,374.94998492711073,364.36290307015463,368.8929724074612,4337465
2020-05-14,366.6400119135772,367.881255788545,363.56783442013995,366.6400119135772,619801
2020-05-15,370.93468768002174,372.237581141531,367.7199896417777,370.93468768002174,2379050
2020-05-16,362.45263946697554,364.52523381385134,354.4727663126849,362.45263946697554,8324166
2020-05-17,362.6993971368813,369.90835352073645,358.15175250109763,362.6993971368813,11880566
2020-05-18,360.1815210762315,362.3305157383232,358.74139017259637,360.1815210762315,1832773
2020-05-19,350.3446841456721,353.15722073641666,349.97721243034425,350.3446841456721,1498629
2020-05-20,341.45157768470085,346.89671322075594,337.868709461189,341.45157768470085,10875178
2020-05-21,345.5296330522148,350.2487475546634,343.60644129678894,345.5296330522148,2685025
2020-05-22,348.5307382551399,349.05371123611997,343.15226564737776,348.5307382551399,8392797
2020-05-23,351.0685228087148,354.2244304052394,347.7278973022106,351.0685228087148,1056738
2020-05-24,359.29568396196214,368.5501505155105,358.8052181846323,359.29568396196214,2420946
2020-05-25,351.28170112978296,355.9499776246419,350.60210094036984,351.28170112978296,2248320
2020-05-26,360.02799141841183,362.5027223087596,359.7899019041866,360.02799141841183,17432180
2020-05-27,340.917949207742,347.64618004939774,340.8517453795419,340.917949207742,444266
2020-05-28,356.0210979126879,359.38775301934015,352.2430091058917,356.0210979126879,4298143
2020-05-29,360.7729484248557,363.19849626308076,359.14919084393506,360.7729484248557,4642863
2020-05-30,362.8582213306799,368.31791557057534,362.02015408660026,362.8582213306799,7709179
2020-05-31,362.4427793990582,363.8003068814162,361.2433689694448,362.4427793990582,3430572
2020-06-01,363.882729020972,367.25510552123905,362.61456785346314,363.882729020972,2427262
2020-06-02,371.9896507700337,374.39439064140043,370.58075340809205,371.9896507700337,6731899
2020-06-03,374.60911143676543,377.54393030007196,371.29871175503416,374.60911143676543,3170901
2020-06-04,380.0854576701026,381.5806911403068,378.8303138760575,380.0854576701026,2846312
2020-06-05,373.6314130346706,375.93917035897016,373.5919907553135,373.6314130346706,2164732
2020-06-06,385.4791366630854,386.2928483750068,383.1522195495125,385.4791366630854,4683944
2020-06-07,391.4087267302167,392.07449451447826,389.3077974462611,391.4087267302167,640115
2020-06-08,387.38393376525374,394.06912058830125,387.05537404397165,387.38393376525374,3980762
2020-06-09,374.9063287943061,380.9776300417338,372.4565377280003,374.9063287943061,22584689
2020-06-10,374.5291538225262,376.3343337547281,374.26463302409707,374.5291538225262,3175861
2020-06-11,366.81453142906616,367.1160252664398,365.94165727053047,366.81453142906616,1212139
2020-06-12,364.8890903612712,368.3311708626358,363.8660713199487,364.8890903612712,549755
2020-06-13,344.5089537607789,346.55803223659234,337.3565733905789,344.5089537607789,2322680
2020-06-14,345.07273180147587,345.73534366435047,341.1433816107898,345.07273180147587,938835
2020-06-15,354.1317212163205,357.5596688299823,351.77805137106384,354.1317212163205,1428387
2020-06-16,344.65479435543625,349.9726186392742,343.5581704202977,344.65479435543625,349537
2020-06-17,330.86751100741134,337.52576656028475,327.9737506463559,330.86751100741134,18962178
2020-06-18,319.7749261465761,321.1188398692825,318.19719934282637,319.7749261465761,3983064
2020-06-19,315.4219302821877,316.06950703956613,313.9835831549897,315.4219302821877,2164188
2020-06-20,322.0101077905976,326.46486086510646,320.5019265956732,322.0101077905976,1329596
2020-06-21,320.7443410936323,321.38317521813343,314.51582001031414,320.7443410936323,7125416
2020-06-22,308.5900397713781,312.5189254290895,306.39921274029376,308.5900397713781,3227465
2020-06-23,313.6803252292252,315.41259877129016,308.91468944928283,313.6803252292252,961160
2020-06-24,320.70383237949375,323.7383187693193,319.45308406142203,320.70383237949375,1993672
2020-06-25,328.30999065355866,330.38702385463324,328.2429939482607,328.30999065355866,3595874
2020-06-26,331.178961594729,338.29626548883135,330.8183610894026,331.178961594729,4258230
2020-06-27,334.74767279590736,336.48625441499166,331.47862869220575,334.74767279590736,4420721
2020-06-28,339.31552482318887,342.15826228095005,332.01037438222966,339.31552482318887,5777036
2020-06-29,328.5079857193793,333.82060718032324,324.5401091363112,328.5079857193793,638111
2020-06-30,335.7570349060207,339.9761769390185,335.6751868720644,335.7570349060207,530912
2020-07-01,327.9991163346297,330.36394543452917,326.49955067708925,327.9991163346297,1610090
2020-07-02,313.1741226466572,313.6318861824275,306.5461549298187,313.1741226466572,1244436
2020-07-03,313.8029541243941,316.38855272320586,310.64816775254104,313.8029541243941,2060977
2020-07-04,316.25569420764714,322.4148420617933,312.0520573163708,316.25569420764714,692376
2020-07-05,314.8963918316018,316.0485038221414,313.0481785305057,314.8963918316018,2551039
2020-07-06,329.19805613917254,331.423920206281,327.3989133771877,329.19805613917254,905100
2020-07-07,345.8635702595621,346.20197074746727,340.3836232683863,345.8635702595621,1502251
2020-07-08,345.5454696790748,346.35705310411925,343.39792594187844,345.5454696790748,4086446
2020-07-09,340.4575179754142,341.80935082521313,333.1591333611728,340.4575179754142,1947985
2020-07-10,336.2521670869711,347.0175634540992,333.16689424005665,336.2521670869711,2284956
2020-07-11,344.82703627058595,346.13600064654196,340.16428713930986,344.82703627058595,812968
2020-07-12,339.3800204424014,339.6598903646921,331.99386195127215,339.3800204424014,1452067
2020-07-13,331.8210420796958,333.01931276985744,327.91185677677475,331.8210420796958,1105144
2020-07-14,335.00574545045924,335.6199283661788,333.3776900461077,335.00574545045924,12477520
2020-07-15,348.65303566589483,353.67060489656916,346.45548794104155,348.65303566589483,3349728
2020-07-16,355.1569597654367,357.5427624386356,353.1885129450521,355.1569597654367,4675921
2020-07-17,365.56090832433455,366.64529188682945,363.084130070784,365.56090832433455,24921666
2020-07-18,362.3081120969564,365.81038054780674,359.9474803653304,362.3081120969564,80905677
2020-07-19,366.07602026499956,373.43657097760587,361.7707310382448,366.07602026499956,1903792
2020-07-20,354.82993839591575,357.302256161092,353.8750925381828,354.82993839591575,831152
2020-07-21,345.9614641923145,346.5998379034555,343.25108308203204,345.9614641923145,1662916
2020-07-22,351.4038334078061,351.78525625999686,347.0724516234458,351.4038334078061,7693743
2020-07-23,353.2667576339236,357.1575166876855,353.1981765168219,353.2667576339236,1904272
2020-07-24,344.83927911100335,348.9733576867929,340.0988223179865,344.83927911100335,13796885
2020-07-25,350.2197260865205,353.8186320552577,348.67913755352777,350.2197260865205,4052162
2020-07-26,351.51097321143203,354.48752167562236,350.1418296344273,351.51097321143203,2363550
2020-07-27,349.90858127010176,352.649278230326,349.5231170354132,349.90858127010176,2472019
2020-07-28,350.3685824447003,354.19453253382954,348.1204635253353,350.3685824447003,17248955
2020-07-29,350.53074523214747,350.73371714476184,349.73525239088553,350.53074523214747,1184725
2020-07-30,347.2666029412263,350.8538445833265,346.341253255669,347.2666029412263,965622
2020-07-31,349.85129120937404,351.40077328446154,349.29922737498777,349.85129120937404,1314500
2020-08-01,337.6117345609719,343.04261683377314,337.5511032976358,337.6117345609719,5735319
2020-08-02,342.81370011829404,345.52946585215574,341.2486765935749,342.81370011829404,8471699
2020-08-03,337.01424524841855,338.9187619421655,335.14561591964076,337.01424524841855,836431
2020-08-04,339.88037755867373,339.9178995413354,336.12726235631965,339.88037755867373,15739489
2020-08-05,338.1804947512587,343.0176601385214,332.21654182434867,338.1804947512587,2059153
2020-08-06,333.05224879062115,333.15772078195,330.28168864374976,333.05224879062115,421979
2020-08-07,322.5604926097582,325.81617562820134,320.1517191001851,322.5604926097582,2846563
2020-08-08,316.28717229385035,317.8688613804717,310.7167656893431,316.28717229385035,6476139
2020-08-09,320.532175626204,324.21305242369164,319.89059648336064,320.532175626204,3925159
2020-08-10,317.01154591166767,317.3935418183986,314.94357693206626,317.01154591166767,14298685
2020-08-11,324.92353414551803,326.260248668258,322.0420447665065,324.92353414551803,841641
2020-08-12,337.9561943113263,339.1534867893981,332.3897919566902,337.9561943113263,2396832
2020-08-13,338.87397927602575,344.8309327450612,336.44481911015544,338.87397927602575,2914739
2020-08-14,341.6474323408522,342.8994495462472,337.6418456075072,341.6474323408522,4975496
2020-08-15,348.1801787199726,353.04239847834134,344.59365398078825,348.1801787199726,6030566
2020-08-16,342.3312895424621,344.2253063932964,342.298888401134,342.3312895424621,1927884
2020-08-17,338.30625902205475,340.60152956973525,334.306695496228,338.30625902205475,1798186
2020-08-18,339.15222843824205,343.59347956024936,337.02250050574116,339.15222843824205,1924940
2020-08-19,341.22003343353254,345.63651038042,336.83284430566704,341.22003343353254,1654666
2020-08-20,341.8924332528952,343.949864706718,335.6430857522821,341.8924332528952,1867400
2020-08-21,340.8483563385571,347.65335437631336,338.2356424198707,340.8483563385571,1399253
2020-08-22,335.33830383204355,336.1136101995206,334.32690563931976,335.33830383204355,7806796
2020-08-23,336.09475140578706,337.17010703804374,335.08682605566696,336.09475140578706,3239583
2020-08-24,342.00803734172297,345.89464101150367,341.0062257939665,342.00803734172297,3017999
2020-08-25,337.16063260995145,337.291028959428,335.1087687348913,337.16063260995145,2253242
2020-08-26,339.9222781917589,341.97526144221945,335.6421982821265,339.9222781917589,3571668
2020-08-27,327.3120300107765,330.44957693401653,324.872211966562,327.3120300107765,531704
2020-08-28,316.45677234807954,318.59830103810503,315.9276322039094,316.45677234807954,385120
2020-08-29,301.47574776021054,307.2180620423335,301.249394709642,301.47574776021054,3174933
2020-08-30,302.9984277446678,307.37387788052916,301.06946516331436,302.9984277446678,4235496
2020-08-31,289.66628352903103,292.3167518659369,285.82987399345103,289.66628352903103,825826
2020-09-01,293.435934244006,293.6209920556805,292.67341761774713,293.435934244006,3213299
2020-09-02,286.66334016287743,289.25587799189,280.29006891328686,286.66334016287743,14109861
2020-09-03,286.34055939964975,289.2481688180706,280.7866421842618,286.34055939964975,22206553
2020-09-04,280.7159844215364,281.2442410500442,279.1459406804182,280.7159844215364,1154440
2020-09-05,280.81153985903813,282.24059110432586,279.8827358095346,280.81153985903813,3160086
2020-09-06,275.1276118868845,279.4057845569738,269.53250579557294,275.1276118868845,4953031
2020-09-07,269.45805079107794,270.5300921082217,266.491095287717,269.45805079107794,3291115
2020-09-08,272.62774546960827,275.3283719264793,272.35929504328516,272.62774546960827,2081369
2020-09-09,276.82220747547154,278.84614079301497,271.7584501145933,276.82220747547154,42979239
2020-09-10,279.1023612747685,284.30742917005995,276.73559727267616,279.1023612747685,1563726
2020-09-11,283.18967795331025,285.71512339027055,281.5612771238615,283.18967795331025,16273820
2020-09-12,289.5150782904969,289.7425590455168,289.29826079448054,289.5150782904969,2221311
2020-09-13,289.5999859598641,290.2709481065259,288.0228598003976,289.5999859598641,1255066
2020-09-14,284.6303727972441,285.8222235815733,283.41514309701114,284.6303727972441,3743887
2020-09-15,283.59358652595694,286.5729745463059,281.87094858226544,283.59358652595694,6414869
2020-09-16,283.8517165133011,286.8881885502706,281.16561874532573,283.8517165133011,5697594
2020-09-17,285.53757061203163,292.07007988750917,283.8006713342209,285.53757061203163,2052397
2020-09-18,279.1107705838873,280.29870067207406,277.1214800887519,279.1107705838873,2318687
2020-09-19,280.96853293186126,281.65867555328657,279.1341677438744,280.96853293186126,850529
2020-09-20,290.3343751274223,292.21028220346096,284.78762876623466,290.3343751274223,8707654
2020-09-21,294.29313089513556,296.1243246656597,291.26130156604376,294.29313089513556,1290456
2020-09-22,301.9504319787645,305.7802390661755,299.239993405161,301.9504319787645,789354
2020-09-23,298.08034115865615,300.0776210043971,294.60766095220754,298.08034115865615,8461755
2020-09-24,299.15673163732157,299.45905851379683,297.277879824823,299.15673163732157,2650603
2020-09-25,305.03281913459085,308.3580688435624,303.43474690075203,305.03281913459085,619714
2020-09-26,299.87089464981653,305.2040275001106,297.12472797002664,299.87089464981653,1699236
2020-09-27,303.56471495154744,305.27524005799876,300.6546001722837,303.56471495154744,1358949
2020-09-28,303.1328971167191,308.6932835360292,302.8576830217565,303.1328971167191,1089535
2020-09-29,294.6972859443091,294.9698897420154,291.9113582590707,294.6972859443091,8573712
2020-09-30,298.6125043170264,301.2078243200966,295.3946374704645,298.6125043170264,2548784
2020-10-01,304.1080246743408,306.0197276427829,301.0076298404205,304.1080246743408,1769075
2020-10-02,301.4729314348279,301.85280095906984,300.5351719228168,301.4729314348279,456405
2020-10-03,314.9099368786471,317.38465366384673,314.217776146711,314.9099368786471,4704399
2020-10-04,321.5718217827033,324.58012874157157,320.1282016520771,321.5718217827033,5257520
2020-10-05,326.67449784104036,330.1170025052412,322.87473910658974,326.67449784104036,576972
2020-10-06,315.80007402937815,315.9058895337466,313.6703269038486,315.80007402937815,5007877
2020-10-07,312.2352685247954,313.7084038450449,311.0114612953988,312.2352685247954,3135672
2020-10-08,308.1480978584246,308.61496388867306,302.6720127864062,308.1480978584246,442629
2020-10-09,293.6491717016888,296.5744702759512,293.23241015204803,293.6491717016888,17164810
2020-10-10,294.6602144185341,295.622661532264,294.32715623192763,294.6602144185341,762137
2020-10-11,300.5653426431714,300.85698017470907,300.10575016287015,300.5653426431714,3653866
2020-10-12,297.1108251239489,298.64969481776365,289.4863856810899,297.1108251239489,8554355
2020-10-13,291.2436177000708,292.5648986400819,290.7356699901029,291.2436177000708,1423428
2020-10-14,296.0947037424159,298.2535731423202,295.592390666855,296.0947037424159,9335412
2020-10-15,286.6829654498444,289.9284548458595,282.3533872540166,286.6829654498444,1279546
2020-10-16,290.19045699948816,296.9934835428806,289.3365382313833,290.19045699948816,2349749
2020-10-17,292.0671356835215,294.97995274037766,287.7604131643689,292.0671356835215,4552100
2020-10-18,294.6625947540171,296.87117003010457,294.3600498444088,294.6625947540171,1606109
2020-10-19,300.82946268270354,307.4214547812589,299.4074326596807,300.82946268270354,4201929
2020-10-20,303.2876438538377,305.2044140699822,301.0275945500102,303.2876438538377,1467308
2020-10-21,299.2751876878077,305.5295734759522,297.47487658908784,299.2751876878077,5541222
2020-10-22,307.2843968868169,309.7531310855271,305.28227916774074,307.2843968868169,3493890
2020-10-23,296.01203542821486,297.4964493656136,293.11646544233525,296.01203542821486,4470759
2020-10-24,291.7074761188028,293.23361613500856,286.72966126876975,291.7074761188028,2432207
2020-10-25,300.5943688108796,303.1274328242037,299.3211401462757,300.5943688108796,3073058
2020-10-26,297.3949847834205,299.3708636771286,290.46935124656494,297.3949847834205,3329567
2020-10-27,296.8688402032411,301.40090560245295,295.9306641938104,296.8688402032411,1510505
2020-10-28,296.2734144594246,302.71949931500626,295.09522174750856,296.2734144594246,689228
2020-10-29,290.4976871088336,292.7156566815907,290.16744265545515,290.4976871088336,13800490
2020-10-30,295.095876132613,296.3124066545863,290.1360971597962,295.095876132613,5748281
2020-10-31,289.206931435106,289.33723439617876,286.34380042491114,289.206931435106,13106890
2020-11-01,286.22031248286174,286.5566834546635,285.4149237603766,286.22031248286174,7622277
2020-11-02,293.75744339383107,296.07248455499905,293.1959842405125,293.75744339383107,2563240
2020-11-03,299.2701822499281,302.6109463768141,297.29646976380803,299.2701822499281,85192247
2020-11-04,311.3190497976703,314.42096579854217,310.3522104313385,311.3190497976703,4101462
2020-11-05,318.1660568768679,318.8610456559078,316.27531507251115,318.1660568768679,15701606
2020-11-06,320.4353252882199,321.394661376307,319.5422719131319,320.4353252882199,2007708
2020-11-07,315.91625650296976,319.56330724670585,315.75275770006533,315.91625650296976,6725498
2020-11-08,320.60470720381494,321.7171178545681,320.05497181414546,320.60470720381494,9658983
2020-11-09,323.82834704642016,328.58912765767184,320.60585792662783,323.82834704642016,3647889
2020-11-10,325.5618826073587,327.72610457971945,325.17958209672526,325.5618826073587,441278
2020-11-11,322.99690862309455,323.0544752965628,320.7834060577143,322.99690862309455,36048208
2020-11-12,331.26152917158436,331.72757904533574,331.1341746598244,331.26152917158436,4486322
2020-11-13,331.0113923469151,331.31725298413954,330.5207278317839,331.0113923469151,4684614
2020-11-14,341.68278521106373,344.30656705461826,340.4561744874321,341.68278521106373,2458260
2020-11-15,349.1771827989668,352.9584980024085,348.77406470823234,349.1771827989668,1806754
2020-11-16,341.709076074612,344.4022749331527,341.0511295392164,341.709076074612,6874228
2020-11-17,354.17379971538475,354.78749734212414,353.7236033089301,354.17379971538475,872087
2020-11-18,368.73872757743703,374.4047880210187,367.37736506123724,368.73872757743703,819470
2020-11-19,371.01309486586285,376.12822907407974,367.9110704244713,371.01309486586285,3864765
2020-11-20,377.0570980584816,377.2982919914495,375.72983765807925,377.0570980584816,960408
2020-11-21,373.21888727569427,379.22248028167866,372.6043879544875,373.21888727569427,14402521
2020-11-22,373.93740814883057,377.9466050659282,369.76151970616843,373.93740814883057,7915692
